code_int;ext_arrete_covid;etablissement;adresse;geopoint;domaine_activite;terrasse_sur_stationnement;terrasse_ouverte;terrasse_fermee;extension_terrasse;terrasse_marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28266.pdf;;L'ALOUETTE;24 Place Victor Hugo 31000 TOULOUSE;43.606823,1.446947;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28276.pdf;;LA COTE DE BOEUF;12 Rue des Gestes 31000 TOULOUSE;43.602949,1.442787;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28294.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28294_COVID.pdf;LE CYRANO;25 Rue Saint Antoine du T 31000 TOULOUSE;43.604047,1.447283;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28426.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28426_COVID.pdf;NOTES & SAVEURS;4 Place du Parlement 31000 TOULOUSE;43.593778,1.443849;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28470.pdf;;LE CONFESSIONNAL;22 Rue des Polinaires 31000 TOULOUSE;43.597844,1.443233;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28756.pdf;;SIMPLE;40 Rue des Lois 31000 TOULOUSE;43.606989,1.440088;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28839.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28839_COVID.pdf;RESTAURANT SIXTA ESPACE SIESTE;28 Rue de Bayard 31000 TOULOUSE;43.609064,1.448326;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/28844.pdf;;MARCELLO;9 Place Saint Georges 31000 TOULOUSE;43.601985,1.447175;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29089.pdf;;MUST CHIKEN;43 Grande-Rue Saint Michel 31000 TOULOUSE;43.586513,1.446888;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29190.pdf;;LA BELLE VIE;12 Place de la Daurade 31000 TOULOUSE;43.60183,1.439434;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29336.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29336_COVID.pdf;JIFU;64 BIS Rue de la Colombette 31000 TOULOUSE;43.604781,1.454958;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29337.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29337_COVID.pdf;EN CAS;20 Rue du Taur 31000 TOULOUSE;43.605872,1.442645;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29425.pdf;;ALMACEN;23 Rue du Taur 31000 TOULOUSE;43.60571,1.442583;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29481.pdf;;YUMMY;91 Rue du Faubourg Bonnefoy 31000 TOULOUSE;43.619686,1.456994;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29483.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29483_COVID.pdf;TIMBERT;25 Rue Pharaon 31000 TOULOUSE;43.596252,1.444202;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29487.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29487_COVID.pdf;CAMPAGNE;32 bis Rue des Lois 31000 TOULOUSE;43.606004,1.4413;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29548.pdf;;GUAYOYO;19 Rue du Général Jean Compans 31000 TOULOUSE;43.607795,1.45711;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29589.pdf;;FESTIVAL DES PAINS;61 Avenue des Minimes 31000 TOULOUSE;43.619992,1.435835;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29689.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29689_COVID.pdf;BISTRO BY LE CARPACCIO;29 Boulevard de Strasbourg 31000 TOULOUSE;43.607609,1.446393;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29690.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29690_COVID.pdf;LA CUISINE DE KINE;17 Rue Arnaud Bernard 31000 TOULOUSE;43.610077,1.439107;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29691.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29691_COVID.pdf;MAGNOLIA CAFE CREATIF;208 Avenue de Grande Bretagne 31000 TOULOUSE;43.602082,1.410642;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/29834.pdf;;L AMIE DES SAVEURS;35 Rue Léon Gambetta 31000 TOULOUSE;43.603648,1.442306;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30054.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30054_COVID.pdf;LE SALON DE THE D'ISABELLE;28 Avenue de Lombez 31000 TOULOUSE;43.596184,1.421249;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30055.pdf;;LES PETITS CRUS TOULOUSE;17 Rue des Couteliers 31000 TOULOUSE;43.598315,1.441775;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30118.pdf;;LES TOULOUS'HEIN;80 Grande-Rue Saint Michel 31000 TOULOUSE;43.589212,1.446087;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30227.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30227_COVID.pdf;GIOVANNI;35 37 Grande-Rue Saint Michel 31000 TOULOUSE;43.586204,1.447017;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30237.pdf;;FOURNIL DE PIERRE;16 Place Etienne Esquirol 31000 TOULOUSE;43.600658,1.444952;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30271.pdf;;BURGER'N'CO;3 Esplanade Compans Caffarelli 31000 TOULOUSE;43.611135,1.436011;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30342.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30342_COVID.pdf;LA ROSA NEGRA;6 Rue du Rempart Villeneuve 31000 TOULOUSE;43.605561,1.446501;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30459.pdf;;LA GAZELLE;93 Avenue des Minimes 31000 TOULOUSE;43.622307,1.4347;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30560.pdf;;CAPSULE;7 Rue Temponières 31000 TOULOUSE;43.601498,1.442805;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30624.pdf;;MIAMI FOOD;5 Avenue des Minimes 31000 TOULOUSE;43.616546,1.436933;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30702.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30702_COVID.pdf;LUNE BLEUE;3 Place Montoulieu 31000 TOULOUSE;43.59692,1.450074;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/30783.pdf;;BODRUM 2;4 Rue des Lois 31000 TOULOUSE;43.605012,1.442521;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31015.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31015_COVID.pdf;BOUCHERIE TRAITEUR REGIS;25 Place Victor Hugo 31000 TOULOUSE;43.607,1.446216;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31016.pdf;;ART TEA SHOP;37 Rue des Lois 31000 TOULOUSE;43.607027,1.439905;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31023.pdf;;CR;3 Place Robert Schuman 31000 TOULOUSE;43.609422,1.449478;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31076.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31076_COVID.pdf;HAAGEN DAZS;18 Place du Président Thomas Wilson 31000 TOULOUSE;43.605335,1.447482;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31077.pdf;;CARTHEL;230 Avenue de Grande Bretagne 31000 TOULOUSE;43.602508,1.409684;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/31501.pdf;;DOLCE ART CAFFE;52 Rue du Taur 31000 TOULOUSE;43.606908,1.442348;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32487.pdf;;QUARTIER LIBRE;130 Rue du Faubourg Bonnefoy 31000 TOULOUSE;43.623398,1.459045;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32851.pdf;;BETTY;21 Place Victor Hugo 31000 TOULOUSE;43.60643,1.446271;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/32936.pdf;;AUX PETITS FOURS;7 Place de la Patte d'Oie 31300 TOULOUSE;43.596688,1.422821;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33155.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33155_COVID.pdf;HUITRES ET COMPAGNIE;45 Rue Gabriel Péri 31000 TOULOUSE;43.606373,1.455602;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33178.pdf;;DOMINO'S PIZZA;120 Grande-Rue Saint Michel 31000 TOULOUSE;43.590457,1.445552;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33182_COVID.pdf;EL DORADO;10 Descente de la Halle aux Poissons 31000 TOULOUSE;43.598672,1.440964;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33211.pdf;;HWABAN;1 Place Pierre-Paul Riquet 31000 TOULOUSE;43.607216,1.453771;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33216.pdf;;WOK et BOWL;25 Rue du Taur 31000 TOULOUSE;43.605768,1.442579;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33307_COVID.pdf;MADA PIZZA;44 Rue du Général Jean Compans 31000 TOULOUSE;43.609175,1.455874;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33312_COVID.pdf;PATTY'S;40 Rue Pharaon 31000 TOULOUSE;43.596504,1.444361;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33367_COVID.pdf;MAMI WATA;25 Rue Héliot 31000 TOULOUSE;43.608071,1.449961;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33372.pdf;;CARMES et  NATURE;18 Place des Carmes 31000 TOULOUSE;43.598036,1.444674;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33379.pdf;;LA NONNA LINA;6 Rue Victor Hugo 31000 TOULOUSE;43.605994,1.447112;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33380_COVID.pdf;LE GRAND BLEU;28 Rue de la Colombette 31000 TOULOUSE;43.604495,1.452148;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33382_COVID.pdf;CATXO;6 Rue Caminade 31000 TOULOUSE;43.595972,1.447236;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33392_COVID.pdf;LE BIBENT;Place du Président Thomas Wilson 31000 TOULOUSE;43.604837,1.447914;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33492.pdf;;MOLETTE;8 Rue des Blanchers 31000 TOULOUSE;43.602281,1.4383;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33500.pdf;;HITO;26 Rue de la Fonderie 31000 TOULOUSE;43.595161,1.443311;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33502.pdf;;LES FRERES CHAPELIER;23 Rue Léon Gambetta 31000 TOULOUSE;43.603266,1.442046;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33522_COVID.pdf;LES DEPANNEUSES;20 Rue Sainte Ursule 31000 TOULOUSE;43.602442,1.442145;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/33642_COVID.pdf;PIZZA TEATRO;62 Rue Lancefoc 31000 TOULOUSE;43.609315,1.43277;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34443.pdf;;SECRETS DE PAINS;147 BIS Avenue de Lespinet 31000 TOULOUSE;43.575143,1.472722;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34446_COVID.pdf;KONG BAP;24 Rue des Sept Troubadours 31000 TOULOUSE;43.606334,1.451021;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34493.pdf;;O' CARNO CAFE;3 Boulevard Lazare Carnot 31000 TOULOUSE;43.600745,1.451629;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/34998.pdf;;LE CARIBE;12 Place Victor Hugo 31000 TOULOUSE;43.606199,1.44707;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35117.pdf;;HOTEL OURS BLANC CENTRE;14 Place Victor Hugo 31000 TOULOUSE;43.606254,1.447053;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35737.pdf;;LES ILLUSTRES ICE CREAM;9 Place du Capitole 31000 TOULOUSE;43.604001,1.442876;Terrasse;Sans terrasse sur stationnement;Terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35764.pdf;https://eu.ftp.opendatasoft.com/toulouse-metropole/terrasses/35764_COVID.pdf;CARSON BURGER;25 Route de Blagnac 31000 TOULOUSE;43.611806,1.413746;Terrasse sur stationnement;Terrasse sur stationnement;Sans terrasse ouverte;Sans terrasse fermée;Sans extension terrasse;Sans terrasse marquise
